SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,-0.019745966154397852,1.29814103534927,0.48978201536529065,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False
0,-0.9559778674420595,0.02223426165899086,-0.7499182201016632,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
0,-0.9966836022806536,-0.2863725782712976,-0.8341294099734776,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,-1.1188008067964355,0.16824179883031035,-0.8578824098278319,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True
0,0.26519417771576004,-1.4859572302583868,-0.6477495867170373,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,-0.3453918448631497,0.4950995809070136,-0.13185726085998833,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
0,-0.38609757970174374,-1.3465863993221274,-0.7739785600650387,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1,-0.9966836022806536,0.6726314726948681,-0.7049367998599145,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,0.9164859351332638,-0.024222681986428636,0.5821816238560278,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False
0,-1.2816237461508113,0.11846650206736059,-0.9803354904078583,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.38609757970174374,-0.16359351292268806,-0.4189348755507385,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False
0,-1.1595065416350294,0.8866652487755522,-0.8499793784530005,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,0.8757802002946699,0.9679649001550363,1.2116141671314875,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False
1,1.3235432835192036,1.0127626672416914,1.7219743710261548,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,0.26519417771576004,-1.3167212212643575,-0.594294360612275,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
0,0.7536629957788878,1.5470175191640188,1.5011505026944079,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False
0,-0.6710377235719016,-0.06238374283802364,-0.541914824889087,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0,0.18378270803857208,1.0028076078891015,0.540712662003093,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False
0,1.0793088744876398,0.38227557491099445,0.9739085456685035,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True
1,0.631545791263106,1.313073624378155,1.2147534268164901,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,1.3235432835192036,0.3275227484717495,1.1059111224931177,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False
0,-0.3453918448631497,-1.4942531130522119,-0.7761738465580474,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,-0.9966836022806536,0.03716685068787588,-0.758172497315376,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,-0.4268033145403377,0.4619160497317138,-0.30780947327463715,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-0.9152721326034655,-0.08893056777826343,-0.7412907441841389,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
0,1.3235432835192036,1.4673770443432994,2.0371736056923466,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,-0.38609757970174374,0.8368899520126024,-0.11256069258644166,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,-0.22327464034736777,-0.38094564212090193,-0.3687506263205592,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,-0.3453918448631497,-1.4760021709057967,-0.7788740489444482,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,-1.2816237461508113,-0.5418857683211062,-0.9890727306500331,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,1.2421318138420157,1.1537926747367158,1.7689974077064012,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False
0,1.1200146093262338,-0.14700174733503815,0.6116643214571347,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0,-0.06045170099299184,-0.5004063543519814,-0.342999915757567,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False
0,1.6084834273893616,-0.37430893588584213,0.6509819025469209,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False
0,-0.4268033145403377,-1.4826388771408567,-0.7960411893197763,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,-1.0373893371192475,0.0006649663950462456,-0.7936702799073269,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
0,-1.1595065416350294,-0.6530505977583607,-0.9422033640242969,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-1.1188008067964355,-1.3100845150292975,-0.9512479443754928,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-0.38609757970174374,0.4702119325255387,-0.22724245898121717,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0,-0.9966836022806536,-1.5042081724048018,-0.9555287530368598,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,-0.9559778674420595,0.1367174442137754,-0.7243650853230417,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.38609757970174374,1.0011484313303363,0.01085831405050859,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,1.6084834273893616,0.16326426915401518,1.2298130921585302,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,-0.30468611002455576,0.1997661534468453,-0.2344429986782858,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.7117434584104956,-1.1524627419466233,-0.8042076550737687,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-1.0373893371192475,-0.33448869847548224,-0.8477840919599918,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0,-1.2816237461508113,-0.37762728900337217,-0.9868993970219543,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
1,-1.0373893371192475,1.0177401969179862,-0.7275043450080442,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
0,0.631545791263106,1.1537926747367158,1.1748650712385216,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False
0,1.4863662228735797,1.4541036318731793,2.279467375925719,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False
1,0.9571916699718578,1.31473280093692,1.5337724599805171,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False
1,-1.2002122764736234,0.49675875746577897,-0.8958608661568828,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,0.30589991255435406,0.08362379433329585,0.1886545671192847,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,-1.0780950719578415,-1.5058673489635668,-0.9557702345510908,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,1.1607203441648277,1.3827590398462843,1.8120250229693722,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False
1,-1.2816237461508113,0.7008374741938728,-0.9726300348173976,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,-0.22327464034736777,-0.31457857977030224,-0.36163789808321095,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0.428017117070136,0.7141108866639929,0.5589993984898556,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False
1,-0.5082147842175256,-0.11049986304220827,-0.4948039767491199,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
0,-0.6303319887333076,0.9181896033920867,-0.316832100760903,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
0,-1.0780950719578415,0.13837662077254032,-0.8194209904703191,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0.346605647392948,-0.9782492032762992,-0.39939682576296087,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,-1.2816237461508113,0.49675875746577897,-0.9753302372037984,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,-1.2816237461508113,0.15496838636019022,-0.9798525273793964,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.7931549280876836,-1.3200395743818876,-0.8647097508210891,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0.7943687306174818,1.3296653899658049,1.372287185554796,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False
0,-1.1188008067964355,-0.4771778825292717,-0.902951641529301,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1.6084834273893616,0.8518225410414869,1.817930343635566,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,-0.30468611002455576,-0.3593763468569571,-0.4075852443818835,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1.3642490183577978,1.31473280093692,1.965980464724074,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
0,0.9571916699718578,-1.3316538102932427,-0.38510551069347415,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,-1.0780950719578415,1.1620885575305409,-0.7699611857828327,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1.1200146093262338,-0.168571042598983,0.5658925980779029,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,0.631545791263106,1.1305642029140057,1.0726305792591058,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False
0,-0.22327464034736777,-0.3378070515930122,-0.34730267728386405,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,1.6084834273893616,1.3661672742586346,2.303857008863046,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False
0,0.22448844287716607,0.04048520380540615,0.09706721463096095,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0,-1.1595065416350294,1.1703844403243657,-0.825919038489625,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.1595065416350294,-1.5058673489635668,-0.9802037732182777,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,0.387311382231542,0.9795791360663916,0.7123621128914448,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False
0,0.5501343215859179,0.9945117250952766,0.9315175634885051,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False
0,0.30589991255435406,-0.7492828381667302,-0.2567910151771145,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False
0,-0.06045170099299184,0.5382381714349038,0.10731920255331164,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,True
0,-0.10115743583158582,1.4126242179040545,0.41323237535407664,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,-0.7931549280876836,0.03053014445281582,-0.6142714676986544,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
1,-0.7524491932490895,-1.5025489958460367,-0.9100204640367889,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,-0.9152721326034655,-1.5141632317573919,-0.9290975036610348,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1,-0.10115743583158582,0.13837662077254032,-0.09106883781988628,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False
1,0.1023712383613841,0.8650959535116071,0.38601082284076854,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,-0.019745966154397852,0.4751894622018339,0.13954600827067967,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
0,-1.2409180113122174,0.35738792652951956,-0.927341274466628,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0.1023712383613841,-1.4942531130522119,-0.7179987544933164,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,-0.22327464034736777,1.1886353824707805,0.21611760114682382,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
0,1.6084834273893616,-1.3333129868520075,-0.19415949153157583,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,-1.2816237461508113,-1.5174815848749215,-1.0019810152289244,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,-1.2816237461508113,-0.6961891882862504,-0.9911143470885312,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1.2828375486806096,1.1737027934418955,1.8890356731441182,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False
0,-0.5489205190561197,-0.29300928450635744,-0.5564695743377348,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0,-1.1595065416350294,-0.5153389433808665,-0.9294487494999162,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.2816237461508113,0.15496838636019022,-0.9798525273793964,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0.06166550352279012,0.0023241429538111433,-0.06314479362881542,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
0,1.6084834273893616,-0.5219756496159262,0.5618313180658367,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False
0,1.5270719577121736,1.712935175040518,2.5689159000289186,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,1.3642490183577978,0.06537285218688103,0.9083792438521933,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1,1.4863662228735797,1.4424893959618246,2.202698207265204,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,-0.7117434584104956,-0.0026533867224840216,-0.5929771887164698,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True
0,1.5270719577121736,1.533744106693899,2.3868168854338454,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True
0,1.3642490183577978,-1.3200395743818876,-0.2712140474361819,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
1,0.387311382231542,0.6543805305484532,0.5444446490412078,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,-1.2002122764736234,0.5233055824060188,-0.9052786452118903,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,-0.06045170099299184,1.2782309166440902,0.3359363379352396,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False
0,0.387311382231542,-0.3378070515930122,0.020693197539187493,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False
0,-1.2002122764736234,1.1206091435614158,-0.8814817396276756,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,1.2421318138420157,-1.4743429943470319,-0.4272769642241716,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,0.7129572609402939,-1.472683817788267,-0.541651390509926,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,-1.2816237461508113,0.16492344571278056,-0.9797208101898158,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1.2828375486806096,1.0608787874458763,1.7619505380638436,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True
0,-0.6303319887333076,-0.004312563281248919,-0.4942551551258677,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True
0,0.631545791263106,-0.3029643438589475,0.15361779469086545,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False
0,0.22448844287716607,-0.16359351292268806,-0.04747044806873324,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False
0,-0.7117434584104956,-0.3228744625641272,-0.6308239278559401,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False
0,-0.1825689055087738,0.1815152113004305,-0.13572096508768366,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,1.6084834273893616,1.560290931634139,2.516580270035591,True,True,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0.387311382231542,-0.5568183573499913,-0.11811476741375376,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False
0,-1.2816237461508113,-1.4743429943470319,-1.001410240740742,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-0.06045170099299184,0.7174292397815226,0.17390224188626613,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
1,0.46872285190873,-1.1474852122703283,-0.4134247064532866,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.8745663977648716,-0.3693314062095472,-0.7243431324581115,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
0,-1.0780950719578415,-0.3295111687991873,-0.8609558109180441,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,1.4456604880349857,1.2085455011759603,2.111615770670272,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False
0,1.2014260790034217,0.5481932307874936,1.177433556435342,True,True,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False
0,-0.4675090493789317,1.293163505672975,-0.020687952854026866,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.3223294809894055,0.2794066282675646,-0.3968393169986058,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True
1,-0.9559778674420595,0.6278337056082129,-0.6634897908719098,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,1.4863662228735797,1.5802010503393187,2.4170898861724357,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,-1.0373893371192475,-1.466047111553207,-0.9484599305293717,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,1.4049547531963917,1.5370624598114289,2.2876338416797113,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False
0,0.5094285867473239,-0.3577171702981922,0.00811420593424769,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False
1,-0.6303319887333076,0.9911933719777464,-0.32376920607881055,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,0.1023712383613841,-1.4544328756418519,-0.6850694570981856,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1,-1.2002122764736234,0.7273842991341125,-0.9134012052360225,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
0,-0.8338606629262776,0.7174292397815226,-0.5419806834838772,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,0.06166550352279012,-1.3233579274994176,-0.6360267568443707,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0.9571916699718578,1.3495755086709846,1.654074159797395,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False
1,-1.0373893371192475,0.7987288911610074,-0.7445836739236519,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.2816237461508113,-1.3017886322354726,-0.9991271427880131,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
0,0.8350744654560759,-1.4826388771408567,-0.5500812906430794,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
1,0.387311382231542,1.336302096200865,1.0088794595021322,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False
0,0.7943687306174818,0.873391836305432,1.069974282602565,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
0,1.6084834273893616,1.7328452937456982,2.7345283130614964,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,-1.2409180113122174,-1.3449272227633626,-0.994363371098184,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-1.2409180113122174,0.4851445215544238,-0.9437839702992631,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0.7943687306174818,1.2052271480584305,1.3170757302556266,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False
0,-1.0780950719578415,-1.3216987509406526,-0.9353321173011796,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,1.6084834273893616,1.6880475266590431,2.647880355182442,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,-1.2816237461508113,0.875051012864197,-0.9703249839997384,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,0.7129572609402939,1.4839688099309494,1.4268620077709924,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False
0,1.4456604880349857,0.5813767619627935,1.4687700269225292,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,-1.2816237461508113,0.14003579733130567,-0.9800501031637672,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.2002122764736234,-0.1420242176587432,-0.9239605332673944,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0,-0.4268033145403377,-0.17188939571651304,-0.40699251702877115,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
0,1.6084834273893616,0.48348534499565887,1.4753997921314153,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False
0,1.2828375486806096,-1.497571466169742,-0.4235449771860568,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,-1.0780950719578415,-1.4710246412295018,-0.9592168343451145,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,1.4456604880349857,-1.4925939364934466,-0.4382094909593551,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
0,1.3642490183577978,1.30477774158433,2.0017855874250463,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False
